Id,Attrition
332,0.3592225198666069
333,0.27463353234319876
334,0.1855935370725367
335,0.3912363122701247
336,0.22958729592066351
337,0.3837738780309423
338,0.32813247806182255
339,0.2731351337260301
340,0.7517041175849095
341,0.29131200885800757
342,0.5177983654859221
343,0.10310306312576693
344,0.6737694790600585
345,0.34838878930737416
346,0.4312683946914714
347,0.5628206437855023
348,0.34121028550110916
349,0.22042011722845573
350,0.24453811860305907
351,0.31400945044206113
352,0.22128358872835152
353,0.46617022205831204
354,0.32164024137174896
355,0.2059366214149417
356,0.5058958267181349
357,0.4432086467557543
358,0.30396383892462486
359,0.1658059136424089
360,0.578855054850411
361,0.1641411801519082
362,0.3028327613818348
363,0.18070655722915469
364,0.18865514797093744
365,0.39939350200175955
366,0.3658975080874948
367,0.562009324009324
368,0.3606697001810478
369,0.4001590452282843
370,0.6329291340046035
371,0.4661800173269682
372,0.2945502972039795
373,0.21800523600369776
374,0.6831314607147542
375,0.4287713635826348
376,0.2181247463972243
377,0.7125046564655289
378,0.459069661097375
379,0.5834112625677984
380,0.11709855677801914
381,0.6035649137097896
382,0.3881567571559076
383,0.17429857450223044
384,0.23083328343783957
385,0.6502542090440585
386,0.43483456954683214
387,0.64166322779923
388,0.6874185208210462
389,0.2884535555009521
390,0.6264071824156217
391,0.2613694618217073
392,0.05542577803171099
393,0.39594494130950114
394,0.3596367575819953
395,0.19041308476889815
396,0.3540036090861938
397,0.5149825514517206
398,0.2136429034828174
399,0.22691363833346231
400,0.26601674522451396
401,0.14702988036275244
402,0.162686070355552
403,0.46753334530919766
404,0.48614702527636877
405,0.4222732480399535
406,0.13541562973578997
407,0.30649486150784044
408,0.5174317243531943
409,0.3298941844058283
410,0.41669420845143845
411,0.365389186239132
412,0.1328802208402345
413,0.30159952183073746
414,0.3285470277608663
415,0.45198153610474945
416,0.10244962915022415
417,0.7950874220261411
418,0.3471641641837466
419,0.2703142372778343
420,0.2635355269154564
421,0.4153936852985199
422,0.6110463738592605
423,0.2904958726853573
424,0.49771634873216464
425,0.2626387298282145
426,0.22629407080668748
427,0.48041765155969474
428,0.2508828982303929
429,0.297022056338485
430,0.3483596329989047
431,0.3792823751299367
432,0.20947841617950647
433,0.1897025800071076
434,0.22414615036613447
435,0.1297312864445933
436,0.26380349947052684
437,0.48904677144650693
438,0.2525416624739978
439,0.11676118590282822
440,0.2906090013226158
441,0.36859952183073746
442,0.250378967070865
443,0.20799686936156841
444,0.2731426542793064
445,0.3541624323107416
446,0.1653831041172279
447,0.20314200654886178
448,0.38500621230780147
449,0.23208007132609348
450,0.16936787387703844
451,0.11440697968624709
452,0.4187941843131619
453,0.75352925234157
454,0.4917775736583835
455,0.1885279560317154
456,0.12389855836106993
457,0.7324847449462825
458,0.6828276174856244
459,0.4853202427913379
460,0.45961647096954233
461,0.13899844658073016
462,0.23098380419719922
463,0.707185277786438
464,0.4716778274274507
465,0.5543024143318261
466,0.6264071824156217
467,0.900101070283319
468,0.5146612109980693
469,0.16546028962298887
470,0.28513968625891967
